id,phrase,classes
392,regulatori:committe:essenti:effici:implement:regular:updat:specif:technic:element:propos:direct,reeks
393,seek:exoner:airlin:shortcom:shift:fault:airport:air:traffic:control:fact:airlin:oper:order:profit:put:passeng:risk,reeks
394,need:mrs:smet:said:wider:initi:design:tackl:structur:disadvantag:suffer:women:labour:market,scala
395,union:countri:intern:institut:group:develop:instrument:polici:attempt:work:object,aantal
396,credibl:estim:suggest:cost:implement:eur:billion,liggen
397,commission:lami:speech:yesterday:lead:conclud:strive:present:wide:object:futur:negoti:liberalis:regul:involv:develop:countri:take:account:sustain:develop:liberalis:primari:object,pakket
398,support:unnecessari:expans:complic:procedur:expans:extens:vast:substanc:scientif:ground:vagu:basi:form:opinion:schörling:report:advoc,gamma
399,target:account:consider:variat:circumst:member:state:end:bigger:result:creat:trade:barrier:distort:competit,scala
400,parliament:open:project:direct:extend:prioriti:territori:cover:consid:import,veronachtzaamde
401,say:believ:make:sens:leav:fund:ratio:activ:nation:level:allow:event:allow:govern:addit:polici,beleidsmaatregel
402,hope:possibl:solut:basi:propos:commiss:present:creat:penalti:sanction:individu:offenc:list:articl:commiss:propos:greater:flexibl:adapt:scale:penalti:forc:nation:legisl:member,indelingsschema
403,follow:export:subsidi:saga:close,saga
404,doha:did:pre-negoti:agenda:doha:deal:claim:forward:southern:countri,heleboel
405,european:union:voic:independ:differ:scenario:region:employ:wide:polit:econom:commerci:civil:militari:measur:allow:achiev:foreign:polici:object,waaier
406,parliamentari:resolut:point:central:guidelin:exchang:polici:strong:weak:euro:stabl:euro:vari:cours:way:destabilis,bandbreedte
407,number:amend:add:broad:electron:mean:avail:contract:author:amend:nos:concern:revers:electron:auction:amend:nos:deal:integr:confidenti:data:suppli:oper,scala
408,kara:mrs:villier:refer:number:fundament:problem:especi:regard:financ:structur:europ:problem:resolv,financieringsstructuren
409,european:arrest:warrant:appli:wider:offenc:previous:extradit:agreement,waaier
410,space:occupi:religion:social:polit:involv:broad:possibl,verschillend
411,cours:meet:stress:parliament:desir:develop:new:matur:partnership:dialogu:european:council:wide:issu,scala
412,welcom:effort:commiss:communic:propos:oper:framework:european:tourism:measur:action:implement:player:involv,complexe
413,framework:programm:success:identifi:leading-edg:subject:modern:research:orient:view:excess:narrow:room:research:sector:deserv:support:benefit:fund,oriëntatie
414,european:union:consid:option:oner:visa:schengen:boundari:instanc:refer:communic,visaregeling
415,popul:latin:america:caribbean:greater:europ:talk:enlarg:europ:clear:larger:popul:young:say:compris:low:age,bevolkingsomvang
416,opinion:volum:convent:work:grow:communic:process:use:expand:region:increas:start:lead:role:europ:develop,publiciteit
417,adult:european:union:children:suffer:allergi:effect:respiratori:ill:life-threaten:symptom,luchtwegaandoeningen
418,thirti:year:polici:aim:reconcil:econom:develop:environ:social:well-b:believ:pretti:good:knowledg:instrument:measur:appli:order:achiev:balanc:growth:globalis:world:transpar:open:market:manag:knowledg:innov:transfer:technolog:effici:process:product:accept:applic:social:environment:respons:sector:import:measur,waaier
419,van:lancker:report:address:import:issu:sensit:signific:health:ethic:issu:face:societi:today,reeks
420,includ:indic:address:aspect:reproduct:sexual:health,aantal
421,import:reduc:elimin:ceil:propos:commiss:label:requir:bear:mind:propos:threshold:leav:consider:product:process:produc:gmos:label,getransformeerde
422,summit:year:asem:characteris:broader:fruit:cooper:area:common:europ:asia,aantal
423,asem:bring:broad:differ:civilis:cultur:geograph:ethnic:religi:socio-econom:boundari:way:asem:help:creat:trust:region,talrijke
424,contact:ministeri:level:offici,ambtenarenniveau
425,profession:incompet:disciplinari:offenc:case:attract:penalti,boete
426,second:term:commiss:reform:includ:joint:declar:decemb:want:knowledg:achiev:reform,uitgebreide
427,coher:entir:mean:europ:overcom:differ:council:begin:effect:personalis:intervent:europ:framework:imf:possibl:open:preferenti:trade:mechan:financi:aid:access:agreement,handelsmechanismen
428,demand:highlight:essenti:aspect:implement:commiss:respons:mention:field:extern:polici:intern:level,scala
429,particular:thank:presid:prodi:way:commiss:present:propos:point:way:forward:possibl:better:democrat:way:govern:princip:indic:council:parliament:particip:lawmak:equal:right,reeks
430,tabl:propos:commiss:relat:immigr:polici:proactiv:immigr:polici:list:bore:parliament:speech,scala
431,cours:appli:reinstat:wide:definit:open:multipl:interpret,multi-interpretabel
432,object:forthcom:communic:new:approach:enhanc:implement:new:approach:first:analys:overal:situat:field:new:approach:direct:cover:wide:product:second:detect:possibl:weak:third:outlin:remedi:measur:improv:applic:new:approach:direct,scala
433,case:think:medicin:exampl,dossier
434,bank:polit:mandat:promot:activ:environment:sound:sustain:develop,milieupolitieke
435,experi:tell:liberalis:servic:energi:telecom:sector:financi:servic:sector:normal:deliv:better:effici:servic:market:broader:product:better:price:long:goe:hand:hand:proper:establish:rule:guarante:citizen,aanbod
436,technic:work:chair:servic:establish:increas:product:dvds:video:game:flower:contact:lens:book:print:matter:cds:import:regular:countri,aantal
437,safeti:depend:measur:aspect:appli:coher,geheel
438,obtain:greatest:possibl:clear:detail:inform:meaning:deploy:technic:measur,informatie
439,unit:state:hand:look:problem:weapon:mass:destruct:thing:global:basi:tend,reeks
440,issu:address:improv:secur:airlin:issu:mutual:extradit:agreement,variëren
441,current:parliament:european:free:allianc:repres:wide:think:distinct:countri:european:union:andalusia:basqu:countri:catalonia:flander:galicia:scotland:wale:alphabet:order:english:languag:cours:point:view:criterion:base:state:state,reeks
442,sentenc:receiv:year:prison:presid:wash:hand,variërend
443,resolut:gender:mainstream:propos:action:set:benchmark:horizont:task:deliber:bring:women:institut:monitor:success:leav:educ:purpos:retrain:career:person:develop,reeks
444,point:crucial:commiss:good:necessari:action:option:choos,scala
445,debat:issu:calcul:qualifi:major:council:posit:field:clearer:distinct:state:ardent:defend:nice:consid:transit:double-major:vote:indispens,verscheidenheid
446,addit:manag:bring:improv:better-fram:provis:anonym:reinforc:parliament:right:direct:amend:seri:clarif:thing:import:cell:tissu,aantal
447,foreign:polici:issu:union:deal:breadth:intens:union:contact:partner:globe:truli:extens,gebied
448,commiss:consid:stage:real:challeng:proper:implement:broad:commit:set:iia,nakoming
449,articl:way:difficult:firm:compet:exchang:mean:sad:investor:benefit:wide:choic:servic:reduc:transact:cost:come:fulli:competit:market,keuzeaanbod
450,general:posit:contribut:establish:gender:equal:right:area,reeks
451,legisl:agre:recent:week:financi:servic:rail:market:open:intellectu:properti:right:environment:liabil,spoorwegmarkt
452,mozambican:author:contradictori:statement:matter:statement:design:allay:fear:proof:traffick:take:suggest:sign:network:exist,mozambiquaanse
453,conclus:harmonis:need:welcom:extent:respect:differ:financi:product:cultur:differ:financi:servic:member,aanbod
454,last:choic:articl:tec:legal:basi:origin:propos:direct:justifi:fact:commiss:propos:measur:harmonis,reeks
455,given:eib:work:inform:avail:communiti:offici:languag,schaal
456,success:social:polici:agenda:depend:numer:factor:constitut:import:advantag:broaden:agenc:involv:implement:agenda:way:strengthen:commit:updat:european:social:model,waaier
457,import:euroscept:human:right:freedom:general:extens:constitut,scala
458,parliament:follow:close:extern:relat:issu:constitu,allerlei
459,commiss:respons:measur:taken:end:practic:defend:right:worker:region:affect,maatregelenpakket
460,leinen:wide:tool,serie
461,congratul:council:particular:decis:implement:articl:treati:qualifi:major:vote:codecis:appli:topic:head,ondergebrachte
462,olaf:task:plenti:scandal:activ,alle
463,member:hous:express:huge:opinion,verschillende
464,situat:describ:honour:member:certain:doe:facilit:commiss:role:doe:prevent:produc:broad:polici:initi:basi:polici:definit:union:import:area:fight:terror,scala
465,need:reach:level:achiev:result:impos:econom:coloss:sum:money:involv:polit:interest:mechan:fli:face:ought:true:valu:aim:sport:foster:illicit:substanc:harm:health:sportsmen:women,reeks
466,strong:oppos:amend:intend:remov:distinct:coastal:water:inland:water:annex:portug:maintain:clear:distinct:given:epidemiolog:studi:demonstr:differ:regard:indic:level:bacteriolog:use:differ:method,bacteriologische
467,order:accomplish:object:inter-american:tropic:tuna:commiss:iattc:coordin:programm:propos:measur:highlight:implement:sustain:fish:quota:tuna:caught:agreement:area:presenc:on-board:observ:fish:trip,maatregelenpakket
468,eat:tuna:familiar:wide:dolphin-friend:label:appear:tuna:can:jar,scala
469,despit:council:draw:studi:carri:scientif:committe:toxic:ecotox:environ:extend:restrict:phthalat:children:toy:age:year,leeftijdsgroep
470,draft:direct:transfer:broad:respons:industri:entiti,schouder
471,russia:need:present:ministeri:meet:northern:dimens:held:novemb:particip:fulli:entir:northern:dimens:activ,meedoet
472,doe:remov:oblig:council:commiss:continu:progress:area:concern:europ:futur:meantim,diverse
473,european:union:make:import:contribut:improv:condit:oil:market:short:medium-to-long:term:challeng:ahead,oliemarkt
474,assur:british:presid:fulli:awar:issu:involv:turkish:access,vele
475,radic:chang:wide:consequ:approach:possibl:great:angl:debat,keerpunt
476,europ:scale:polici:maximis:benefit:globalis:citizen:minimis:threat,pakket
477,second:analysi:poverti:multidimension:phenomenon:requir:respons:balanc:socio-econom:environment:pillar:sustain:develop,scala
478,believ:servic:widen:appli:servic:environment:servic:restaur,scala
479,believ:period:review:direct:justifi:particular:respect:data:requir:author,reikwijdte
480,includ:inform:wide:activ:implement:european:commiss:european:initi:democraci:human:right,scala
481,approv:major:elect:parliament:qualifi:major:govern:council:proof:accept:wide:opinion,scala
482,member:state:infring:actual:follow:sanction,bandbreedte
483,communic:polici:base:fundament:recognit:citizen:right:exampl:right:fair:inform:european:union:right:hear:view:right:voic:heard:polici:maker,verschillende
484,finish:say:human:right:featur:promin:foreign:secur:polici:domain:cross-cut:issu:demand:consist:particip:knowledg:profici:drawn:joint:decision-mak:come:initi:consult:suspend:agreement:basi:human:right,consequentere
485,want:recal:agreement:wide:polici:goal,scala
486,concern:pair:shoe:pair:bought:european:consum:word:fraction:product,aanbod
487,rapporteur:goal:lost:sight:function:intern:market:ucit:attract:safe:product:investor:particular:investor:effici:asset:manag:industri:need:fear:increas:global:competit,aanbod
488,credit:commiss:extend:scope:marco:polo:propos:includ:motorway:sea:action:reduct:transport:fact:opportun:inland:ship:altern:environmentally-friend:mode:transport:help:promot:modal:shift:programm,scala
489,feel:fund:adapt:specif:characterist:actual:need:differ:countri:face:wide:differ:disast:mediterranean:area,uiteenlopende
490,issu:extend:stimul:dialogu:initi:underway:communiti:programm,doorloopt
491,far:plan:success:exercis:term:set:wide:activ:believ:start:think:reason:somewhat:differ,reeks
492,mean:agricultur:reform:view:sustain:creation:new:sourc:incom:rural:area:europ:took:step:million:hectar:sustain:raw:materi:altern:form:energi:area:clear:today:far:make:million:hectar,reeks
493,right:point:matter:finalis:council:minist,aantal
494,reserv:work:conclus:reach:past:month:hope:reach:month:conclud:report:duti:inform:vast:general:offenc:involv:european:countri:differ:level:respons:complicit:cover:illeg:oper:simpli:look:way,schaal
495,support:compromis:amend:hand:enabl:grant:fund:specif:organis:oper:second:organis:hand:potenti:fund:beneficiari:broader,typologie
496,lifestyl:diversifi:gambl:cheap:labour:asian:economi:dwindl:choic:opportun:econom:growth:diminish,scala
497,ladi:gentlemen:grate:opportun:extrem:live:debat:look:european:social:model:perspect,verschillende
498,israel:recognis:exist:depend:peac:new:weapon:longer:avail,reikwijdte
499,suggest:reject:commiss:regular:updat:differ:sector:dialogu:cover:wide:area:space:technolog:enterpris:regul:environment:issu:educ:inform:societi,scala
500,truth:increas:import:consum:attach:sustain:develop:led:disconcert:privat:label:kind:control:undermin:initi:guarante:catch:process:respect:environ,aantal
501,pressur:globalis:new:technolog:clear:highlight:number:gap:key:skill:difficult:worker:adapt:increas:flexibl:labour:market,reeks
502,presid:commission:ladi:gentlemen:accept:euro:need:adequ:protect:mean:integr:effect:measur:involv:close:cooper:european:intern:level,pakket
503,european:awar:fact:remain:leader:market:technolog:market:lost:power:control:technolog:think:pharmaceut:industri:move:away:europ:microelectron:sphere:discoveri:asia,verschillende
504,report:indic:obstacl:overcom,aantal
505,despit:difficulti:aris:situat:itali:contrari:pessimist:forecast:widespread:european:parliament:turin:italian:presid:propos:content:confer:correspond:suitabl:expect:parliament:believ:europ,pakket
506,unmatch:flexibl:facil,reeks
507,think:member:state:given:option:manag:resourc:consid:implement:discriminatori:restrict:ensur:conserv:valuabl:stock:technic:measur:criteria:grant:fish:licenc:necessari:control:breed:ground:studi:protect:measur:protect:sea:pollut:toxic:hazard:wast:essenti,distinctieve
508,necess:broad:labour:market:reform:stress:council,reeks
509,instead:appli:agricultur:rate:import:link:instrument:base:articl:treati:common:agricultur:polici,reeks
510,size:complex:fund:local:bodi:great:difficulti:design:manag:project:need:advic:technic:help,bereik
511,consum:want:continu:choos:widest:offer,aanbieding
512,need:compromis:broadcast:concept:need:bind:quota:need:comprehens:support:programm:provid:necessari:support:need:adequ:guarante:fund,garantiefonds
513,figur:given:true:number:amaz,variëren
514,presid:ladi:gentlemen:benefici:report:provid:opportun:broaden:consider:problem:european:monetari:union:extend:question:discuss:differenti:basi,genuanceerde
515,final:financi:instrument:simpl:mechan:research:framework:programm:launch:dynam:new:financ:especi:regard:smes,financieringsvormen
516,need:account:complex:natur:drug:problem:risk:associ:fundament:import:broad:public:health:social:measur:essenti:protect:health:life,zorgkundige
517,polici:seen:franc:crucial:develop:gradual:need:encompass:factor:includ:access:ccee,reeks
518,frustrat:narrow:decis:taken:postpon:import:uneasi:view:decis:inexplic,reikwijdte
519,report:posit:step:formal:approach:mark:develop:continu:consult:wide:interest:parti,scala
520,ultim:deal:extrem:wide:attitud:differ:cultur:lay:precondit:absolut:necessari,uiteenlopend
521,prove:dialogu:open:earli:stage:difficulti:remov:come:implement:plan,reeks
522,demand:evid:proper:definit:free:farm:laid:percheri:egg,volière-eieren
523,draft:legisl:essenti:commiss:open:wide:consult:guarante:fulfil:legisl:subject:co-decis:procedur:call:import:report,inwint
524,multilater:level:exchang:view:held:tripartit:confer:catania:interrel:subject:social:sector:includ:vocat:train,scala
525,consequ:polici:reinforc:cross-bord:interregion:cooper:effect:includ:broad:statutori:measur:signific:resourc:aim:improv:econom:social:condit:weaker:region:european:union:creat:climat:condit:equal:democrat:peac:creativ:coexist:peopl:distinct:sex:race:nation:origin:religion,gamma
526,germani:exampl:admit:state:thorough:list:commiss:green:paper:high:exot:regul,aantal
527,injuri:death:unwant:pregnanc:diseas:sleep:eat:disturb:feel:guilt:fear:great:deal:fear,variëren
528,european:institut:agreement:collabor:member:state:adapt:ensur:commerci:exploit:pornograph:pictur:children:incit:indulg:sex:tourism:child:sex:abus:curb:territori:european:union:ensur:sanction:includ:penalti:depriv:offend:freedom:happen:franc:day,pornografische
529,need:servic:protect:children:early-warn:alert:potenti:danger,reeks
530,sweep:polit:econom:issu:realli:doe:extend:trade:disput:question:deal:extra-territori:legisl:polit:question:ukrain,serie
531,said:enlarg:market:produc:subject:competit:wider:compani:consum:know:reli:greater:number:supplier:chang:attitud:chang:econom:situat,verscheidenheid
532,point:decis:euratom:loan:provinc:commiss:taken:basi:broad:intern:analys:extern:studi:compet:institut,scala
533,high:point:presid:special:employ:summit:posit:summit:yardstick:saw:agreement:wide:measur:principl,reeks
534,cours:electron:money:implic:central:bank:bank:supervis,reeks
535,resolv:present:summar:account:creat:legal:structur:introduct:system:particip:examin:possibl:tax:incent:introduc:promot:system:way:inform:campaign:account:find:member:state:ensur:legal:administr:provis:formul:way:broad:system:avail:subject:consult:employe:employ,aantal
536,have:said:commiss:know:financ:activ:aim:precis:promot:rule:law:way:mauritanian:indic:programm,reeks
537,provid:opportun:undertak:wider:intervent:initi:coordin:action:respect:patient:isol,grootschaliger
538,question:diet:life:style:environ:medic:scienc:demand:signific:european:respons:import:coher:consist:progress:scrutini:provid:report:mrs:flem:integr:health:polici:compet:import:reveal,beleidsmaatregel
539,know:child:labour:cloth:textil:industri:particular:portug:mention:wide:opinion:european:parliament,verschillende
540,madam:presid:ladi:gentlemen:question:condit:access:central:interfac:servic:inform:societi,conditional
541,doubtless:patient:organ:wide:view:issu,uiteenlopende
542,unfortun:similar:instrument:avail:commiss:respect:remov:harm:effect:fiscal:competit,instrumentarium
543,rule:exempt:exist:contract:payment:suspens,reeks
544,follow:central:bank:given:precis:object:examin:criteria:order:decis,reeks
545,involv:matter:import:consum:relat:restrict:weight:offer:retail:consum,serie
546,parliament:obtain:quit:signific:concess:council:minist:import:area:comitolog:mandatori:standard:cover:main:paramet:bring:forward:requir:on-board:diagnost:system:diesel:light:commerci:vehicl:earli:gradual:phasing-in:cleaner:fuel:thing,aantal
547,meet:background:cultur:world:structur:differ:way:valu:way:investig:make:sens:world,verschillende
548,thank:friend:franci:watt:have:taken:initi:request:organis:hear:expert:attend:highlight:unbeliev:lack:safeti:despit:fact:imo:regul:provid:wide:safeti:measur,scala
549,support:meet:netherland:migrat:issu,aantal
550,new:media:law:serb:parliament:pass:yesterday:contain:provis:restrict:media:freedom,reeks
551,rapporteur:analysi:show:librari:confront:wide:problem,spectrum
552,listen:valu:view:organis:includ:social:partner:draw:propos:parliament,reeks
553,programm:allow:young:absorb:valu:creat:sens:belong:common:social:cultur:area,reeks
554,realli:remark:week:council:european:union:adopt:plan:pave:way:transatlant:econom:partnership:friend:unit:state:spring:unilater:measur:blatant:disregard:rule:game:clear:violat:oblig:enter:world:trade:organis,aantal
555,year:honour:member:argu:written:question:articl:letter:resolut:review:book:price:base:balanc:way:econom:cultur:argument,aantal
556,presid:council:implement:polici:common:foreign:secur:polici,aantal
557,green:urg:colleagu:support:amend:tabl:view:elimin:cage:year:propos:free:rear:densiti:compat:characterist:bird:law:forc:switzerland,kippenhouderij
558,pvc:wide:applic:dispos:creat:environment:problem,vele
559,third:view:fact:arrang:belgian:author:imposs:guarante:presenc:staff:need:ensur:smooth:run:parliamentari:committe:meet:know:better:requir:attend:offici:interpret:wisest:cours:cancel:meet,apparaat
560,extent:liberalis:transport:sector:road:air:rail:ship:postal:servic:total:liberalis:monopoli,oligopolische
561,categori:basi:negoti:deleg:set:final:annual:ceil:lie,marge
562,potenti:growth:potenti:employ:potenti:new:technolog:develop:environment:technolog:increas:effici:energi,talrijke
563,far:sentenc:text:goe:given:wide:issu:discuss:context:custom:commiss:prefer:leav:member:state:decid:repres:discuss:specif:issu,uiteenlopende
564,addit:challeng:face:union:result:crisi:kosovo:resign:commiss:wide:task:dealt:cologn,opdracht
565,unfortun:commiss:inform:problem:belgian:author:immedi:implement:measur:view:safeguard:health:human:anim,reeks
566,industri:radioact:discharg:continu:sourc:practic:direct:dump:thought:futur:wide:regard:unaccept,diverse
567,regard:possibl:develop:countri:gain:access:techniqu:commerci:liberalis:wto:panel:true:said:pose:problem:object:complex:mechan:reserv:mean:propos:technic:assist:furthermor:mention:commiss:document:countri:possess:necessari,liggen
568,quit:clear:ferri:analysi:talk:term:motor:vehicl:legisl:just:european:level:unit:nation:econom:commiss:europ:level:year:accept:motor:vehicl:industri:set:global:standard,reeks
569,broadly-bas:assess:encompass:wide:indic:cours:includ:develop:real:economi:movement:employ:unemploy:assess:movement:exchang:rate:far:impact:price:level:euro:area,aantal
570,realli:increas:matter:decid:qualifi:major:unless:member:state:especi:smallest:mean:oppos:invok:pre-emin:nation,waaier
571,key:point:crucial:point:believ:right:igc:just:issu,omvatten
572,order:easier:commiss:member:state:hold:reliabl:evid:isra:peac:movement:publish:list:compani:establish:settlement:palestinian:ngo:prepar:present:custom:servic:member:state:unequivoc:proof:attest:origin:product:come:occupi:territori:trade:domest:communiti:market,verschillende
573,present:report:contain:amend:state:cost:recoveri:system:admit:european:union:cost:recoveri:system:port:recept:facil:justic:need:environ:clean,variëteit
574,imposs:forget:govern:past:promot:wide:action:destabilis:bosnia:herzegovina:croatia:repeat:play:destabilis:role:entir:region,destabiliseringsacties
575,import:issu:african:debt:despit:fact:summit:huge:countri:state:nation:polici:issu:stipul:bi-region:senior:offici:instanc:ensur:summit:decis:implement:prepar:report:debt:situat:african:countri,invulling
576,general:believ:report:infring:differ:right:begin:right:medium-s:state:form:integr:institut:high:respect:earli:day:treati:rome,reeks
577,commission:justic:wide:area:discrimin:manifest,breedte
578,deal:essenc:compromis:access:confidenti:inform:inform:come:hand:regulatori:author:subsequ:inform,aantal
579,commiss:set:train:open:procedur:transmit:up-to-d:inform:regul:direct:intern:accord:discuss:enact:union,scala
580,suppos:lead:cheaper:flight:wider:flight:delay,aanbod
581,background:commiss:gave:support:organis:american:state:brief:monitor:signific:democrat:reform:govern:opposit:agre,aantal
582,parliament:rais:issu:horizont:budget:line:proper:legal:base:provid:singl:platform:wide:action:undertak:import:field,scala
583,answer:direct:question:believ:shall:tackl:matter:success:long:term:access:tool:polit:initi,reeks
584,discharg:procedur:court:adopt:special:report:contain:result:audit:focus:wide:specif:area:communiti:financi:manag:improv,aantal
585,supplementari:health:insur:scheme:provid:protect:risk:bankruptci:insolv:fraud:serv:excus:limit:servic:provid:statutori:health:insur,risicobescherming
586,relat:safeti:let:repeat:extens:control:ensur:mbm:doe:pose:threat:transmiss:bse,scala
587,presid:ladi:gentlemen:report:today:result:initi:portugues:presid:measur:design:promot:creation:area:freedom:secur:justic:order:provid:use:respons:everyday:concern:european:public,pakket
588,report:summit:broad:biotech:issu,scala
589,talk:general:term:sme:support:individu:compon:asap:cite:differ:context,asap
590,respond:quick:emerg:situat:wide:well-attun:instrument:dispos,scala
591,committe:industri:extern:trade:research:energi:gave:unanim:opinion:question,verschillende
592,believ:result:parliament:council:commiss:establish:framework:attract:railway:sector:offer:wider:customer-orient:cross-bord:freight:servic:futur,klantgericht
593,mrs:sauquillo:just:inform:februari:good:meet:differ:develop:ngo:network:europ:meet:ask:organis:futur:discuss,aantal
594,mass:influx:immigr:escap:conflict:attend:danger:yugoslavia:europ:second:world:war:face:forc:migrat:scale:qualit:quantit:outsid:experi:hitherto,ontvluchtten
595,presid:pvcs:plastic:wide:industri:commerci:use,uiteenlopende
596,import:address:secretary-gener:parliament:letter:presid:sent:presid:parliament:yesterday:absolut:need:multi-annu:plan:enlarg:read:parliament:budget:grip:like:come:term:expenditur:linguist:servic:matter,reeks
597,public:administr:general:prepar:offer:public:opportun:euro:broad:oper:true:play:signific:role:act:catalyst:economi:exampl:pay:public:contract:offici:salari:euro:taken:member:state,scala
598,just:process:eman:interact:societi:owe:wide:circumst:complex:problem:involv,uiteenlopen
599,welcom:intent:extend:main:structur:matter:dealt:forum:regard:conclus:luxembourg:european:council:meet:eurogroup:inform:decision-mak:power,aantal
600,problem:continu:test:taepodong:kilometr,bereik
601,presid:ladi:gentlemen:today:talk:e-mail:spam:wide:subject,uiteenlopende
602,know:say:want:receiv:inform:possibl:wide:area,terrein
603,world-wid:anti-terror:allianc:certain:address:militari:issu:ensur:safeti:address:possibl:form:terror:exist:financi:bank:terror:econom:food:contamin:environment:terror:electron:terror:terror:hack,voedselterrein
604,exampl:live:shoot:type:nois:produc:unpleas:experi:rare,schietbaan
605,clear:wide:region:associ:group:countri:european:union:maintain:relat:oversea:countri:territori:ptom:french:term:certain:heterogen,heterogene
606,concentr:topic:meant:mrs:fraiss:explain:research:gender:issu:emphasi:open:scienc:research:right:potenti,benutten
607,need:direct:inject:diesel:engin:direct:inject:petrol:engin:wide:lean:burn,benzine-inspuiting
608,proceed:european:public:prosecutor:draw:broad:nation:investig:instrument,scala
609,pleas:measur:outlin,geschetst
610,engag:number:busi:world:trade:union:non-government:organis:bodi:contribut:trade:polici:dialogu:trade,reeks
611,take:korean:peninsula:energi:develop:organis:kedo:offer:humanitarian:econom:assist:north:korea,scala
612,wide:divers:lot:polit:philosophi:stretch:common:fact:polit:mandat:support:thousand:million:ballot:box:differ:countri,spectrum
613,dedic:work:structur:establish:assist:develop:concret:propos:address:concern:regard:applic:capit:framework:wide:institut:includ:smaller:bank:invest:firm,verscheidenheid
614,reaction:indian:farmer:call:increas:tariff:protect:cheap:food:import:steel:worker:includ:fulli:restructur:steel:worker:unabl:compet:romanian:steel:export,varieert
615,moment:balanc:whilst:european:ideolog:polit:sensit:european:parliament:repres:acp:countri:vote:countri:vote:obvious:repres:author:opinion:balanc:term:equal:sex,paritair
616,consider:request:relat:unilater:decis:unit:state:suspend:import:spanish:clementin,reeks
617,know:children:young:age:adult:master:technic:option:ahead:parent:respect,koop
618,structur:fund:leonardo:programm:extern:programm:cover:budgetari:need:payment,begrotingsspectrum
619,propos:parliament:taken:common:posit:commiss:propos:achiev,reeks
620,commiss:basic:prioriti:compar:guidelin:adopt:parliament:seen:agre:point,aantal
621,spite:summit:confer:disput:today:long:way:achiev:object:sustain:develop,reeks
622,poverti:reduct:overal:object:communiti:develop:polici:food:secur:object:tackl:broad:polici:instrument,scala
623,construct:relationship:european:union:arab:maghreb:union:sure:construct:relationship:base:aspect:includ:polit,geheel
624,penalti:appear:present:aggreg:make:difficult:identifi:impos,uiteenlopen
625,presid:commission:thank:mrs:figueiredo:work:applic:gender:equal:work:programm:said:say:continu:committe:women:right:equal:opportun:need:carri:work:achiev:equal:field:equal:pay:equal:opportun:despit:fact:chamber:constant:receiv:report:type:cover:wide:legisl,wetgevingsinstrumenten
626,wider:issu:stake,uiteenlopender
627,despit:endeavour:presid:posit:european:govern:describ:press:day,uiteenlopende
628,liber:democrat:parliament:join:support:measur:broaden:scope:extend:includ:addit:industri:sector:requir:includ:global:warm:gase:addit,reeks
629,vote:report:criticis:fact:categori:employe:cover:employ:protect:afford:european:communiti:law:call:commiss:ensur:exist:right:extend:widest:possibl:worker,werkende
630,add:audienc:focus:number:programm:european:citizen:nonetheless:far:wider:choic:view:thank:technolog,reeks
631,basic:point:view:concentr:media:communic:broader:right:journalist:work,mediacommunicatie
632,sustain:fisheri:manag:base:balanc:measur:simplist:solut:fleet:reduct:greater:select:fish:method:proper:magp:tac:quota,scala
633,awar:area:consult:advoc:temporari:agenc:work:direct:exampl:area:relat:family-friend:work:work:modernis:work:organis:activ:age:polici,gezinsvriendelijke
634,european:consum:continu:choos:broad:product:submit:manufactur:accord:legal:provis:care:scrutinis:authoris:author,gamma
635,presid:white:paper:european:transport:polici:present:measur:taken:order:improv:road:safeti:plan:road:safeti:aim:determin:measur:allow:achiev:global:object:reduc:half:number:fatal:result:road:accid:european:union,maatregelenpakket
636,exampl:injustic:corrupt:reign:suprem:necess:termin:tir:cargo:agreement:russia:simpli:doe:work:driver:freight:prepar:divers:charg:greas:palm:engin,verscheidenheid
637,believ:clear:council:delay:matter:fundament:right:servic:provid:town:region:consid:bring:proceed:council:respect:failur,fatsoenlijke
638,member:state:homogen:feder:state:centralis:unitari:state,eenheidsstaat
639,commiss:thank:parliament:support:new:measur:forward:commiss:strategi,reeks
640,addit:member:state:commit:constitut:fund:help:offset:widest:possibl:econom:social:consequ:european:union:fisheri:manag:decis:inflict,negatieve
641,import:european:parliament:opportun:express:abhorr:exert:pressur:nigerian:societi:mere:issu:complet:unaccept:discrimin:men:women:result:sharia:law:countri:issu:ordinari:human:decenc,aantal
642,america:europ:achiev:measur:work:oppos:work:interest,wiel
643,digit:literaci:new:essenti:skill:knowledge-bas:societi,reeks
644,recommend:futur:convent:colleagu:commission:barnier:abli:led:discuss:defenc:issu:know:brief:committe:foreign:affair:human:right:common:secur:defenc:polici:cours:deliber:report:commiss:respons:moment:pretti:limit:compar:issu:cover:text,scala
645,longer:term:european:union:implement:exampl:framework:nation:region:develop:plan:measur:design:combat:volatil:coffe:price:price:basic:product,aantal
646,apprais:adequaci:eu-russia:cooper:framework:regard:cover:broad:relat:vari,spectrum
647,let:conclud:emphasis:convinc:need:vietnam:continu:rapid:progress:countri:reform:programm:administr:learn:deal:wider:appreci:valu:accommod:dissent:govern,mening
648,note:profession:investig:implement:institut:concern:crucial:issu:legal:polici:open:critic:ground:principl:fact:context:right:crucial:democrat:basi:valu:act:violat:basic:principl:field:crimin:law:procedur,reeks
